PassengerID,TripOrigin,TripDestination,Aver_TripMode,trips,Months_Passed,promo1,TwoMonthMode,LastMonthMode,ModeChange,LastTripStart,LastTripEnd,LastTripFare,LastMinShift,done,HomeLoc,WorkLoc,AvgNumDayWithTravelPerWeek,AvgNumTripsPeyDay,PercentageOfWeekdayTravel,NumUniqueStation,NumLocCoverPercentile,WorkStartTime,AvgTripTravelTime,FirstWeekdayMorningTapInTimeStd,LastWeekdayEveningTapOutTimeStd,NumOfMorningTransfer,MeanMorningPeakMoneySave,StdMorningPeakMoneySave,MeanTimeShift,StdTimeShift,MeanMorningPeakTripTravelTime,StdMorningPeakTripTravelTime,AvgNumMorningTripsTapOutAtTargetStationsPerWeek,AvgNumDayWithMorningTripPerWeek,StationRiMean,StationRiStd,MostUsedStationPercentage,OdRiMean,OdRiStd,MostUsedOdPercentage,OdCount,UniqueStaNumMean,UniqueStaNumStd,HomeTripsPerDayMean,HomeTripsPerDayStd,HomeLocAdmRegion,WorkLocAdmRegion,HomeLocIsDiscSta,WorkLocIsDiscSta,is_adopter,is_early_adopter,is_later_adopter,is_early_morning_adopter,is_morning_peak_adopter,is_attrition_adopter,OffPeakTrips,OffPeakRatio,MonthMode,ce_flex,con_flex,ce_dis,con_dis,ce_con,con_con
train_004,76,65,0.1875,16,0,1,0.454545455,0.619047619,0.164502165,11.19047619,57.80952381,35.6,5.380952381,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,3,0.301498247,0,0.023,3,0.008,3,0.009,1
train_004,76,63,0.210526316,19,1,1,0.619047619,0.1875,-0.431547619,24.1875,72.6875,32.81875,14.125,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,3,0.305886113,0,0.023,3,0.008,3,0.009,1
train_004,76,61,0.176470588,17,2,1,0.1875,0.210526316,0.023026316,19.57894737,71.42105263,32.48947368,12.84210526,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,2,0.29767329,0,0.023,3,0.008,3,0.009,1
train_004,76,65,0.157894737,19,3,1,0.210526316,0.176470588,-0.034055728,25,73.29411765,31.92941176,16.23529412,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,2,0.289250102,0,0.023,3,0.008,3,0.009,1
train_004,76,65,0.166666667,18,4,1,0.176470588,0.157894737,-0.018575851,26.15789474,74.73684211,32.78947368,15.78947368,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,2,0.284456533,0,0.023,3,0.008,3,0.009,1
train_004,71,59,0,14,5,1,0.157894737,0.166666667,0.00877193,28.66666667,76.72222222,33.62222222,18.77777778,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,0,0.28434532,0,0.023,3,0.008,3,0.009,1
train_004,76,65,0.136363636,22,6,1,0.166666667,0,-0.166666667,36.21428571,82.42857143,31.75,22.42857143,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,2,0.287069984,0,0.023,3,0.008,3,0.009,1
train_004,76,65,0.222222222,18,7,1,0,0.136363636,0.136363636,28.40909091,78,33.57727273,19.09090909,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,4,0.300241221,0,0.023,3,0.008,3,0.009,1
train_004,74,63,0.222222222,18,8,1,0.136363636,0.222222222,0.085858586,22.27777778,69.44444444,32.63333333,11.27777778,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,4,0.302040622,0,0.023,3,0.008,3,0.009,1
train_004,76,65,0.052631579,19,9,1,0.222222222,0.222222222,0,26.66666667,73.55555556,31.20555556,15.11111111,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,0,0.303603223,0,0.023,3,0.008,3,0.009,1
train_004,76,65,0.578947368,19,10,1,0.222222222,0.052631579,-0.169590643,28.26315789,76.84210526,33.78947368,17,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,11,0.300105445,1,0.023,3,0.008,3,0.009,1
train_004,74,62,0.65,20,11,1,0.052631579,0.578947368,0.526315789,10.05263158,57.52631579,29.26842105,5.947368421,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,13,0.297334428,1,0.023,3,0.008,3,0.009,1
train_004,76,63,0.333333333,18,12,1,0.578947368,0.65,0.071052632,7.65,54.1,28.225,2.35,FALSE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,6,0.304746363,0,0.023,3,0.008,3,0.009,1
train_004,76,65,0.4375,16,13,1,0.65,0.333333333,-0.316666667,15.22222222,65.11111111,31.52222222,8.722222222,TRUE,76,75,5.25,4.152173913,0.853403141,20,3,491.0333333,29.41169355,18.92213657,74.57654257,0,8.9,1.96E-15,10,15.69593565,46.8127907,2.535574503,7.375,5,0.05,0.095196238,0.332460733,0.038461538,0.085721146,0.346774194,26,3.804347826,1.275749283,1,0,New Territories,New Territories,0,0,0,0,0,0,0,0,7,0.303871921,0,0.023,3,0.008,3,0.009,1
train_005,12,16,0,14,-1,0,0,0,0,85,100.3636364,6.2,40.36363636,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,0,0.282184313,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.75,20,0,1,0,0,0,93.57142857,109.5,6.2,49.5,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,15,0.301498247,1,0.023,3,0.015,1,0.009,3
train_005,12,15,0.545454545,22,1,1,0,0.75,0.75,41.7,59.1,4.68,2.55,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,12,0.305886113,1,0.023,3,0.015,1,0.009,3
train_005,12,16,0.176470588,17,2,1,0.75,0.545454545,-0.204545455,44.72727273,62.45454545,5.131818182,3.909090909,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,2,0.29767329,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.111111111,18,3,1,0.545454545,0.176470588,-0.368983957,46.23529412,62.41176471,4.788235294,2.764705882,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,2,0.289250102,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.19047619,21,4,1,0.176470588,0.111111111,-0.065359477,48.11111111,64.11111111,5.044444444,4.277777778,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,3,0.284456533,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.25,12,5,1,0.111111111,0.19047619,0.079365079,46.57142857,62.85714286,4.904761905,3.238095238,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,3,0.28434532,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.090909091,22,6,1,0.19047619,0.25,0.05952381,47.25,63,5.133333333,3.333333333,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,1,0.287069984,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0,19,7,1,0.25,0.090909091,-0.159090909,47.77272727,63.81818182,5.036363636,4.090909091,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,0,0.300241221,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0,19,8,1,0.090909091,0,-0.090909091,47.52631579,62.89473684,4.852631579,2.894736842,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,0,0.302040622,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.136363636,22,9,1,0,0,0,48.05263158,63.05263158,4.936842105,3.052631579,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,2,0.303603223,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.285714286,21,10,1,0,0.136363636,0.136363636,46.86363636,62.18181818,4.736363636,2.409090909,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,6,0.300105445,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.117647059,17,11,1,0.136363636,0.285714286,0.149350649,44.19047619,59.95238095,4.880952381,1.904761905,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,1,0.297334428,0,0.023,3,0.015,1,0.009,3
train_005,12,16,0.3,20,12,1,0.285714286,0.117647059,-0.168067227,45.58823529,60.94117647,4.8,1.411764706,FALSE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,6,0.304746363,0,0.023,3,0.015,1,0.009,3
train_005,12,15,0.315789474,19,13,1,0.117647059,0.3,0.182352941,46.75,62.45,5.055,3.5,TRUE,12,12,4.875,1.651162791,0.746478873,10,2,546.4666667,16.48412698,18.19081472,-0.016666667,0,1.55,8.83E-16,43.69811828,18.4621202,15.46936937,1.97727644,6.625,4.125,0.1,0.184978909,0.464788732,0.166666667,0.349927106,0.880952381,6,2.023255814,0.344229443,0.953488372,0.213082632,Kowloon,Kowloon,0,0,1,1,0,0,1,1,6,0.303871921,0,0.023,3,0.015,1,0.009,3
train_006,75,80,0.9,20,-1,0,0,1,0,7,53.66666667,0,0,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,18,0.282184313,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.6,20,0,1,1,0.9,-0.1,6.25,53.75,0,0.65,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,12,0.301498247,1,-0.005,4,-0.013,4,0.019,2
train_006,75,79,0.904761905,21,1,1,0.9,0.6,-0.3,10.05,59.1,0,1.3,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,19,0.305886113,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.866666667,15,2,1,0.6,0.904761905,0.304761905,8.666666667,57.28571429,0,0.761904762,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,13,0.29767329,1,-0.005,4,-0.013,4,0.019,2
train_006,75,77,0.666666667,21,3,1,0.904761905,0.866666667,-0.038095238,9.666666667,57.46666667,0,0.333333333,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,14,0.289250102,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.7,20,4,1,0.866666667,0.666666667,-0.2,10.9047619,61.33333333,0.238095238,3.380952381,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,14,0.284456533,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.666666667,18,5,1,0.666666667,0.7,0.033333333,11.35,59.8,0,1.65,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,12,0.28434532,1,-0.005,4,-0.013,4,0.019,2
train_006,75,77,0.681818182,22,6,1,0.7,0.666666667,-0.033333333,11.38888889,58.72222222,0,1.333333333,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,14,0.287069984,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.842105263,19,7,1,0.666666667,0.681818182,0.015151515,11.5,61.86363636,0.304545455,3.181818182,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,16,0.300241221,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.941176471,17,8,1,0.681818182,0.842105263,0.160287081,10,57.31578947,0,0.578947368,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,15,0.302040622,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.818181818,22,9,1,0.842105263,0.941176471,0.099071207,8,55.76470588,0,0.117647059,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,18,0.303603223,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.823529412,17,10,1,0.941176471,0.818181818,-0.122994652,7.727272727,56.86363636,0,0.363636364,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,14,0.300105445,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.85,20,11,1,0.818181818,0.823529412,0.005347594,7.117647059,56.76470588,0,0.529411765,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,17,0.297334428,1,-0.005,4,-0.013,4,0.019,2
train_006,75,80,0.85,20,12,1,0.823529412,0.85,0.026470588,7.25,56.85,0,0.55,FALSE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,17,0.304746363,1,-0.005,4,-0.013,4,0.019,2
train_006,75,77,1,20,13,1,0.85,0.85,0,6.35,56.5,0,0.6,TRUE,75,80,6.25,4.054545455,0.730941704,13,3,489,32.71903153,51.91331557,22.50387868,0.634615385,0.716176471,0.978022679,12.38733333,18.34825473,29.52058823,16.44548708,11.5,4.625,0.076923077,0.113429548,0.360544218,0.052631579,0.08437921,0.256756757,19,3.381818182,0.971652069,1,0,New Territories,Kowloon,0,1,0,0,0,0,0,0,20,0.303871921,1,-0.005,4,-0.013,4,0.019,2
train_007,11,3,0.5,16,-1,0,0,0.5,0,33.22222222,59.88888889,13.2,1.777777778,FALSE,11,2,6.625,3.280701754,0.679144385,15,2,496.125,22.9403794,39.18788232,60.88515818,0,3.15,0.522912517,5.083333333,14.46158293,25.26936937,4.552562557,5.75,4.125,0.066666667,0.126262217,0.43315508,0.037037037,0.065714665,0.268292683,27,2.385964912,0.647919361,1,0,Kowloon,Hong Kong Island,0,1,1,1,0,0,1,1,8,0.282184313,0,-0.005,4,0.018,2,0.009,1
train_007,11,30,0.6875,16,0,1,0.5,0.5,0,33,59.1875,13.06875,1.1875,FALSE,11,2,6.625,3.280701754,0.679144385,15,2,496.125,22.9403794,39.18788232,60.88515818,0,3.15,0.522912517,5.083333333,14.46158293,25.26936937,4.552562557,5.75,4.125,0.066666667,0.126262217,0.43315508,0.037037037,0.065714665,0.268292683,27,2.385964912,0.647919361,1,0,Kowloon,Hong Kong Island,0,1,1,1,0,0,1,1,11,0.301498247,1,-0.005,4,0.018,2,0.009,1
train_007,11,29,0.619047619,21,1,1,0.5,0.6875,0.1875,33.4375,58.125,8.575,0.75,FALSE,11,2,6.625,3.280701754,0.679144385,15,2,496.125,22.9403794,39.18788232,60.88515818,0,3.15,0.522912517,5.083333333,14.46158293,25.26936937,4.552562557,5.75,4.125,0.066666667,0.126262217,0.43315508,0.037037037,0.065714665,0.268292683,27,2.385964912,0.647919361,1,0,Kowloon,Hong Kong Island,0,1,1,1,0,0,1,1,13,0.305886113,1,-0.005,4,0.018,2,0.009,1
train_007,11,24,0.7,20,2,1,0.6875,0.619047619,-0.068452381,30.57142857,56.76190476,8.585714286,0.904761905,FALSE,11,2,6.625,3.280701754,0.679144385,15,2,496.125,22.9403794,39.18788232,60.88515818,0,3.15,0.522912517,5.083333333,14.46158293,25.26936937,4.552562557,5.75,4.125,0.066666667,0.126262217,0.43315508,0.037037037,0.065714665,0.268292683,27,2.385964912,0.647919361,1,0,Kowloon,Hong Kong Island,0,1,1,1,0,0,1,1,14,0.29767329,1,-0.005,4,0.018,2,0.009,1
train_007,11,32,0.842105263,19,3,1,0.619047619,0.7,0.080952381,27.15,52.6,9.005,1.55,FALSE,11,2,6.625,3.280701754,0.679144385,15,2,496.125,22.9403794,39.18788232,60.88515818,0,3.15,0.522912517,5.083333333,14.46158293,25.26936937,4.552562557,5.75,4.125,0.066666667,0.126262217,0.43315508,0.037037037,0.065714665,0.268292683,27,2.385964912,0.647919361,1,0,Kowloon,Hong Kong Island,0,1,1,1,0,0,1,1,16,0.289250102,1,-0.005,4,0.018,2,0.009,1
train_007,11,26,0.952380952,21,4,1,0.7,0.842105263,0.142105263,27.42105263,52.26315789,8.447368421,0.526315789,FALSE,11,2,6.625,3.280701754,0.679144385,15,2,496.125,22.9403794,39.18788232,60.88515818,0,3.15,0.522912517,5.083333333,14.46158293,25.26936937,4.552562557,5.75,4.125,0.066666667,0.126262217,0.43315508,0.037037037,0.065714665,0.268292683,27,2.385964912,0.647919361,1,0,Kowloon,Hong Kong Island,0,1,1,1,0,0,1,1,20,0.284456533,1,-0.005,4,0.018,2,0.009,1
